answer_llm,answer_orig,document,question,course
"To understand ASU Online admission criteria, you should review the first-year student admission requirements and the specific admission requirements for your degree of interest if you are applying for a graduate program. Additionally, if you do not meet the standard admission requirements, you may consider the Earned Admission pathway, which allows you to gain admission by successfully completing 12 or 24 credit hours of first-year ASU courses.",ASU Online requires either a high school diploma or a GED for admission. Review first-year student admission requirements.,25,What should I review to understand ASU Online admission criteria?,ASU Online
"The context does not specifically list the documents needed for ASU Online admission. However, it does mention that ASU Online requires either a high school diploma or a GED for admission. For complete information on the specific documents needed, it would be advisable to review the first-year student admission requirements or the ASU Online site.",ASU Online requires either a high school diploma or a GED for admission. Review first-year student admission requirements.,25,Are there specific documents needed for ASU Online admission?,ASU Online
"Based on the provided context, there is no specific information indicating that one can enroll in online courses at ASU without pursuing a degree. The context primarily discusses enrollment within degree programs at ASU Online. Therefore, it does not seem possible to enroll in online courses without pursuing a degree.","Yes, you can attend Arizona State University as a nondegree student in order to take individual courses as prerequisites for a desired program, to transfer to another institution or for personal experience instead of applying and pursuing a full degree program. You will need to apply to ASU and be admitted as an ASU student. All classes taken as a nondegree student will be for earned credit and will be listed on an official ASU transcript with grade earned. Learn more about nondegree options.",26,Is it possible to enroll in online courses without pursuing a degree at ASU?,ASU Online
"To apply as a nondegree student at Arizona State University (ASU), you will need to follow these steps:

1. **Submit an Application**: You must apply to ASU and be admitted as a student.
2. **Select Your Courses**: You can take individual courses for various reasons, such as prerequisites for a desired program, transferring credits to another institution, or for personal enrichment.

All classes taken as a nondegree student will earn credit and will be recorded on an official ASU transcript with the grades earned.","Yes, you can attend Arizona State University as a nondegree student in order to take individual courses as prerequisites for a desired program, to transfer to another institution or for personal experience instead of applying and pursuing a full degree program. You will need to apply to ASU and be admitted as an ASU student. All classes taken as a nondegree student will be for earned credit and will be listed on an official ASU transcript with grade earned. Learn more about nondegree options.",26,What is the process for applying as a nondegree student at ASU?,ASU Online
"Yes, the courses you take as a nondegree student will be credited to an ASU transcript. All classes taken in this status will earn credit and will be listed on your official ASU transcript with the grades earned.","Yes, you can attend Arizona State University as a nondegree student in order to take individual courses as prerequisites for a desired program, to transfer to another institution or for personal experience instead of applying and pursuing a full degree program. You will need to apply to ASU and be admitted as an ASU student. All classes taken as a nondegree student will be for earned credit and will be listed on an official ASU transcript with grade earned. Learn more about nondegree options.",26,Will the courses I take as a nondegree student be credited to an ASU transcript?,ASU Online
"Yes, you can take individual classes for personal interest at Arizona State University (ASU) by enrolling as a nondegree student. This allows you to take courses for personal experience without pursuing a full degree program. You will need to apply to ASU and be admitted as a nondegree student. All credits earned will be listed on an official ASU transcript.","Yes, you can attend Arizona State University as a nondegree student in order to take individual courses as prerequisites for a desired program, to transfer to another institution or for personal experience instead of applying and pursuing a full degree program. You will need to apply to ASU and be admitted as an ASU student. All classes taken as a nondegree student will be for earned credit and will be listed on an official ASU transcript with grade earned. Learn more about nondegree options.",26,Can I take individual classes for personal interest at ASU?,ASU Online
"Yes, the grades earned in nondegree courses will be listed on an official ASU transcript with the grades earned.","Yes, you can attend Arizona State University as a nondegree student in order to take individual courses as prerequisites for a desired program, to transfer to another institution or for personal experience instead of applying and pursuing a full degree program. You will need to apply to ASU and be admitted as an ASU student. All classes taken as a nondegree student will be for earned credit and will be listed on an official ASU transcript with grade earned. Learn more about nondegree options.",26,Are the grades earned in nondegree courses reflected on my academic record at ASU?,ASU Online
"If you are an international student applying for ASU Online and residing outside of the U.S., you should select the visa type 'JN' when completing your application. Please note that student visas are not available for online students, and those currently residing in the U.S. with F1 visas cannot enroll in online programs.",International students residing outside of the U.S. should select the visa type 'JN' when completing the application. Student visas are not available to online students and students currently residing in the U.S. with F1 visas cannot enroll in online programs. Learn more about international student admission.,27,What type of visa do I need if I am an international student applying for ASU Online?,ASU Online
"International students residing outside of the U.S. can apply for online programs at ASU Online. However, students currently residing in the U.S. with F1 visas cannot enroll in online programs.",International students residing outside of the U.S. should select the visa type 'JN' when completing the application. Student visas are not available to online students and students currently residing in the U.S. with F1 visas cannot enroll in online programs. Learn more about international student admission.,27,Can international students in the U.S. apply for online programs?,ASU Online
"When applying to ASU Online from abroad, international students should select the visa type 'JN' on their application. Please note that student visas are not available for online students.",International students residing outside of the U.S. should select the visa type 'JN' when completing the application. Student visas are not available to online students and students currently residing in the U.S. with F1 visas cannot enroll in online programs. Learn more about international student admission.,27,What should I select for my visa type when applying from abroad?,ASU Online
"Student visas are not available to online students at ASU. International students residing outside of the U.S. should select the visa type 'JN' when completing their application. Additionally, students currently residing in the U.S. with F1 visas cannot enroll in online programs.",International students residing outside of the U.S. should select the visa type 'JN' when completing the application. Student visas are not available to online students and students currently residing in the U.S. with F1 visas cannot enroll in online programs. Learn more about international student admission.,27,Are student visas available for online students at ASU?,ASU Online
International students residing outside of the U.S. should select the visa type 'JN' when completing the application to ASU Online.,International students residing outside of the U.S. should select the visa type 'JN' when completing the application. Student visas are not available to online students and students currently residing in the U.S. with F1 visas cannot enroll in online programs. Learn more about international student admission.,27,What visa type is recommended for those living outside the U.S. during application?,ASU Online
"No, the New American University Scholarship is not transferable to online programs.",No campus scholarships are transferable to online.,28,Can I use the New American University Scholarship for an online program?,ASU Online
"Yes, ASU offers a variety of scholarships for students. However, it's important to note that no campus scholarships are transferable to online students. Online-degree-seeking students may qualify for federal student aid, grants, or scholarships from private donors. For more information about these options, you can explore the Scholarships page and ASU's Financial Aid and Scholarship Services website.",No campus scholarships are transferable to online.,28,Are there any scholarships available for online students?,ASU Online
"ASU Online students may be eligible for various types of financial aid, including federal student aid and grants for undergraduate students who demonstrate exceptional financial need. To qualify for these grants, students must complete the Free Application for Federal Student Aid (FAFSA). However, graduate students do not qualify for federal or state grants but can explore scholarships from private donors and may also avail themselves of federal student loans and private education loans. For more details, students can visit the Financial Aid and Scholarship Services website.",No campus scholarships are transferable to online.,28,What types of financial aid are available for ASU online?,ASU Online
"Yes, there is a difference in scholarships for campus and online students. According to the context, no campus scholarships are transferable to online students. This indicates that scholarships available for campus students are not the same for those pursuing their studies online.",No campus scholarships are transferable to online.,28,Is there a difference in scholarships for campus and online students?,ASU Online
"To apply for scholarships at ASU, online students should explore the Scholarships page to learn more about the variety of scholarships available.",No campus scholarships are transferable to online.,28,How do online students apply for scholarships at ASU?,ASU Online
"Yes, it is possible to pursue a second bachelor's degree at ASU Online if you already hold one. You will be considered a transfer student during the admission and application process, and you may be able to earn transfer credit for some courses from your first bachelor's degree.","Yes, you can earn a second bachelor's degree at ASU Online. You'll be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree.",29,Is it possible to pursue a second bachelor's degree at ASU Online if I already hold one?,ASU Online
"If you apply with an existing degree, you will be considered a transfer student during the admission and application process. This means you may also be eligible to potentially earn transfer credit for some of the courses from your first bachelor's degree.","Yes, you can earn a second bachelor's degree at ASU Online. You'll be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree.",29,What status will I have in the admission process if I apply with an existing degree?,ASU Online
"Yes, you can potentially receive credit for some of your previous courses when enrolling at ASU Online. If you have a bachelor's degree from another institution, you may earn transfer credit for some of the courses from your first degree. For undergraduate degrees, you can transfer a maximum of 64 college credits, and a pre-evaluation of your credits can be done with your enrollment coach or academic advisor to determine how they may transfer to ASU Online.","Yes, you can earn a second bachelor's degree at ASU Online. You'll be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree.",29,Can I receive credit for some of my previous courses when enrolling at ASU Online?,ASU Online
"Yes, as a transfer student, you will need to complete a different application process to be admitted to Arizona State University (ASU). Transfer students must meet university and program requirements for admission. More information about the specific transfer admission requirements can be found in the ASU transfer requirements section.","Yes, you can earn a second bachelor's degree at ASU Online. You'll be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree.",29,Do I need to go through a different application process as a transfer student?,ASU Online
"To enroll in a second bachelor's degree program at ASU Online, you must be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree. You will need to meet university and program requirements for admission.","Yes, you can earn a second bachelor's degree at ASU Online. You'll be considered a transfer student during the admission and application process. You can also potentially earn transfer credit for some of the courses from your first bachelor's degree.",29,Are there any specific requirements for enrolling in a second bachelor's degree program?,ASU Online
"Yes, you can apply to ASU Online anytime. However, there are preferred application deadlines for fall, spring, and summer. To ensure you use the correct application, you should apply from the ASU Online site.","You can apply when you are ready. There are preferred application deadlines for fall, spring and summer. In order to be sure that you use the correct application, apply from the ASU Online site.",30,Is there a specific time frame for applying to ASU Online?,ASU Online
"Yes, there are preferred application deadlines for different terms at ASU Online, which are set for fall, spring, and summer. You can apply when you are ready, but it is important to consult the ASU Online site to ensure you use the correct application for the desired term.","You can apply when you are ready. There are preferred application deadlines for fall, spring and summer. In order to be sure that you use the correct application, apply from the ASU Online site.",30,Are there application deadlines for different terms at ASU Online?,ASU Online
"To ensure you are using the correct application for ASU Online, you should apply from the ASU Online site.","You can apply when you are ready. There are preferred application deadlines for fall, spring and summer. In order to be sure that you use the correct application, apply from the ASU Online site.",30,How do I ensure I am using the correct application for ASU Online?,ASU Online
"Yes, you can apply to ASU Online whenever you are ready. There are preferred application deadlines for fall, spring, and summer semesters, but you have the flexibility to submit your application at any time. Make sure to apply from the ASU Online site to use the correct application.","You can apply when you are ready. There are preferred application deadlines for fall, spring and summer. In order to be sure that you use the correct application, apply from the ASU Online site.",30,Can I submit my application to ASU Online whenever I want?,ASU Online
"To apply for ASU Online admissions, you should apply from the ASU Online site to ensure that you use the correct application.","You can apply when you are ready. There are preferred application deadlines for fall, spring and summer. In order to be sure that you use the correct application, apply from the ASU Online site.",30,Where should I apply for ASU Online admissions?,ASU Online
"No, online students are not allowed to live in dorms on campus. Dorms and on-campus living are reserved for campus-based students.","Online students can use any Arizona State University campus space open to the public, including Memorial Union, Civic Space Park, University Center buildings and libraries. However, dorms and on-campus living are reserved for campus-based students.Online students also have the opportunity to join ASU clubs and attend campus events, including career fairs and sporting events. Tickets for football games and other athletic events are not included with tuition or discounted for online students. These tickets can be purchased from the ASU athletics website. Learn more about online clubs and #SunDevilNation.",31,Are online students allowed to live in dorms on campus?,ASU Online
"Online students can access any Arizona State University campus space that is open to the public, including Memorial Union, Civic Space Park, University Center buildings, and libraries. They can also join ASU clubs and attend campus events, such as career fairs and sporting events, although tickets for sporting events are not included with tuition or discounted for online students.","Online students can use any Arizona State University campus space open to the public, including Memorial Union, Civic Space Park, University Center buildings and libraries. However, dorms and on-campus living are reserved for campus-based students.Online students also have the opportunity to join ASU clubs and attend campus events, including career fairs and sporting events. Tickets for football games and other athletic events are not included with tuition or discounted for online students. These tickets can be purchased from the ASU athletics website. Learn more about online clubs and #SunDevilNation.",31,What campus facilities can online students access?,ASU Online
"Yes, online students can join ASU clubs and attend campus events, including career fairs and sporting events. However, dorms and on-campus living are not available to online students.","Online students can use any Arizona State University campus space open to the public, including Memorial Union, Civic Space Park, University Center buildings and libraries. However, dorms and on-campus living are reserved for campus-based students.Online students also have the opportunity to join ASU clubs and attend campus events, including career fairs and sporting events. Tickets for football games and other athletic events are not included with tuition or discounted for online students. These tickets can be purchased from the ASU athletics website. Learn more about online clubs and #SunDevilNation.",31,Can online students participate in ASU clubs and organizations?,ASU Online
"Yes, online students have to pay for athletic event tickets. These tickets are not included with tuition or discounted for online students, and they can be purchased from the ASU athletics website.","Online students can use any Arizona State University campus space open to the public, including Memorial Union, Civic Space Park, University Center buildings and libraries. However, dorms and on-campus living are reserved for campus-based students.Online students also have the opportunity to join ASU clubs and attend campus events, including career fairs and sporting events. Tickets for football games and other athletic events are not included with tuition or discounted for online students. These tickets can be purchased from the ASU athletics website. Learn more about online clubs and #SunDevilNation.",31,Do online students have to pay for athletic event tickets?,ASU Online
"Online students at ASU can attend campus events, which include career fairs and sporting events. Additionally, they have the opportunity to join ASU clubs. However, tickets for athletic events like football games are not included with tuition and must be purchased separately from the ASU athletics website.","Online students can use any Arizona State University campus space open to the public, including Memorial Union, Civic Space Park, University Center buildings and libraries. However, dorms and on-campus living are reserved for campus-based students.Online students also have the opportunity to join ASU clubs and attend campus events, including career fairs and sporting events. Tickets for football games and other athletic events are not included with tuition or discounted for online students. These tickets can be purchased from the ASU athletics website. Learn more about online clubs and #SunDevilNation.",31,What kind of events can online students attend at ASU?,ASU Online
"After registering for courses, you can view your billing statement and pay online through My ASU. For more information about payment options, you can visit the Tuition and Billing section on the ASU website.",Students may view their billing statement and pay online through My ASU.Visit Tuition and Billing to learn about payment options and get additional information.,32,When can I expect to get my billing statement after registering for courses?,ASU Online
"To manage your tuition payments online, you can view your billing statement and pay through My ASU. For more information on payment options and additional details, visit the Tuition and Billing section of the ASU website.",Students may view their billing statement and pay online through My ASU.Visit Tuition and Billing to learn about payment options and get additional information.,32,What online resources are available for managing my tuition payments?,ASU Online
You can find information about payment options at ASU by visiting the Tuition and Billing section on My ASU.,Students may view their billing statement and pay online through My ASU.Visit Tuition and Billing to learn about payment options and get additional information.,32,Where can I find information about payment options at ASU?,ASU Online
"Yes, you can view your billing information through the My ASU platform. Students may access their billing statement and pay online by visiting the Tuition and Billing section on My ASU.",Students may view their billing statement and pay online through My ASU.Visit Tuition and Billing to learn about payment options and get additional information.,32,Is there a specific platform where I can view my billing information?,ASU Online
"To pay your tuition fees online at ASU, you can log in to My ASU, where you can view your billing statement and make payments. For additional information on payment options, visit the Tuition and Billing section on the ASU website.",Students may view their billing statement and pay online through My ASU.Visit Tuition and Billing to learn about payment options and get additional information.,32,How do I pay my tuition fees online at ASU?,ASU Online
"There is no standard application fee waiver or reduced fee option for the $70 application fee. Fee waivers are only considered on a case-by-case basis, and you should contact your enrollment coach for more information.",There is no standard application fee waiver or reduced fee option. Fee waivers are only considered on a case-by-case basis. Contact your enrollment coach for more information.,33,Is there a standard application fee waiver available for prospective students?,ASU Online
There is no standard application fee waiver or reduced fee option for the $70 application fee. Fee waivers are only considered on a case-by-case basis. You should contact your enrollment coach for more information.,There is no standard application fee waiver or reduced fee option. Fee waivers are only considered on a case-by-case basis. Contact your enrollment coach for more information.,33,Can I receive a reduced fee option for the application fee?,ASU Online
"Fee waivers for the $70 application fee at ASU Online are determined on a case-by-case basis. There is no standard fee waiver or reduced fee option available. For more information, it is recommended to contact your enrollment coach.",There is no standard application fee waiver or reduced fee option. Fee waivers are only considered on a case-by-case basis. Contact your enrollment coach for more information.,33,How are fee waivers determined for the application fee?,ASU Online
"For details about application fee waivers, you should contact your enrollment coach for more information.",There is no standard application fee waiver or reduced fee option. Fee waivers are only considered on a case-by-case basis. Contact your enrollment coach for more information.,33,Who should I contact for details about application fee waivers?,ASU Online
"No, application fee waivers are not available to everyone who applies. There is no standard application fee waiver or reduced fee option; fee waivers are only considered on a case-by-case basis. It is recommended to contact your enrollment coach for more information.",There is no standard application fee waiver or reduced fee option. Fee waivers are only considered on a case-by-case basis. Contact your enrollment coach for more information.,33,Are application fee waivers available to everyone who applies?,ASU Online
"To start classes at ASU Online, you need to follow this process:

1. Submit an application to ASU Online.
2. After submitting your application, the admission team will require transcripts from every institution you have attended to complete your application. This process may take two to three weeks on average for transcripts to be sent.
3. Once your application is complete, you can expect to receive an admission decision within five business days to four weeks, depending on the volume of applications received.
4. After you receive your admission decision, you can enroll in courses for the upcoming semester.

Make sure to check for any specific requirements or details related to your course of study as you prepare for this process.","You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University.Once you submit an application to ASU Online, the admission team will need transcripts from every institution you've attended to complete your application. The process of other institutions sending transcripts by mail or electronically through an approved transcripts service may take two to three weeks on average. Once your application is complete, it can take anywhere from five business days to four weeks to receive an admission decision. The time it takes is dependent on the volume of student applications.",34,What is the process for starting classes at ASU Online?,ASU Online
"After applying to Arizona State University Online, it can take anywhere from five business days to four weeks to receive an admission decision, depending on the volume of student applications.","You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University.Once you submit an application to ASU Online, the admission team will need transcripts from every institution you've attended to complete your application. The process of other institutions sending transcripts by mail or electronically through an approved transcripts service may take two to three weeks on average. Once your application is complete, it can take anywhere from five business days to four weeks to receive an admission decision. The time it takes is dependent on the volume of student applications.",34,How long does it take to receive an admission decision after applying?,ASU Online
"To complete your ASU Online application, you are required to submit an application fee and ensure that ASU receives all of your required transcripts. If you have not completed an associate degree, you will need to send your official high school transcripts as well. Please have your transcripts sent to:

Admission Services  
Arizona State University  
PO Box 870112  
Tempe, AZ 85287-0112","You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University.Once you submit an application to ASU Online, the admission team will need transcripts from every institution you've attended to complete your application. The process of other institutions sending transcripts by mail or electronically through an approved transcripts service may take two to three weeks on average. Once your application is complete, it can take anywhere from five business days to four weeks to receive an admission decision. The time it takes is dependent on the volume of student applications.",34,What documents are required for my ASU Online application?,ASU Online
"You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University. Once your application is complete, it typically takes anywhere from five business days to four weeks to receive an admission decision.","You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University.Once you submit an application to ASU Online, the admission team will need transcripts from every institution you've attended to complete your application. The process of other institutions sending transcripts by mail or electronically through an approved transcripts service may take two to three weeks on average. Once your application is complete, it can take anywhere from five business days to four weeks to receive an admission decision. The time it takes is dependent on the volume of student applications.",34,How soon can I enroll in courses once admitted?,ASU Online
"The time it takes to process applications at ASU is influenced by several factors, including the need for transcripts from every institution the applicant has attended, which can take two to three weeks on average to be sent. Once the application is complete, the admission decision can take anywhere from five business days to four weeks. Additionally, the overall processing time is dependent on the volume of student applications received.","You can start taking classes online after you receive an admission decision and enroll in courses for the upcoming semester at Arizona State University.Once you submit an application to ASU Online, the admission team will need transcripts from every institution you've attended to complete your application. The process of other institutions sending transcripts by mail or electronically through an approved transcripts service may take two to three weeks on average. Once your application is complete, it can take anywhere from five business days to four weeks to receive an admission decision. The time it takes is dependent on the volume of student applications.",34,What factors influence the time it takes to process applications at ASU?,ASU Online
"If you were accepted to an on-campus program and enrolled, you do not need to submit a new application to become an online student.","If you're admitted and enrolled in an on-campus program, you don't need to submit a new application to become an online student. If you didn't finish the application or you were admitted but never attended Arizona State University, your application will expire over time. This means you might need to submit a new application in these situations.",35,Do I need to submit a new application for ASU Online if I was accepted to an on-campus program and enrolled?,ASU Online
"If you were admitted to an on-campus program but never attended Arizona State University, your application will expire over time. In this situation, you might need to submit a new application to enroll as an online student.","If you're admitted and enrolled in an on-campus program, you don't need to submit a new application to become an online student. If you didn't finish the application or you were admitted but never attended Arizona State University, your application will expire over time. This means you might need to submit a new application in these situations.",35,What if I was admitted to an on-campus program but never attended ASU?,ASU Online
"Yes, it is necessary to reapply for ASU Online if your previous application expired. If you didn’t finish the application or were admitted but never attended Arizona State University, your application will expire over time, and you will need to submit a new application in these situations.","If you're admitted and enrolled in an on-campus program, you don't need to submit a new application to become an online student. If you didn't finish the application or you were admitted but never attended Arizona State University, your application will expire over time. This means you might need to submit a new application in these situations.",35,Is it necessary to reapply for ASU Online if my previous application expired?,ASU Online
"If you didn't complete your ASU application or were admitted but never attended Arizona State University, your application will expire over time. In this case, you may need to submit a new application.","If you're admitted and enrolled in an on-campus program, you don't need to submit a new application to become an online student. If you didn't finish the application or you were admitted but never attended Arizona State University, your application will expire over time. This means you might need to submit a new application in these situations.",35,What happens to my ASU application if I didn't complete it?,ASU Online
"Yes, if you are admitted and enrolled in an on-campus program, you do not need to submit a new application to transition to ASU Online.","If you're admitted and enrolled in an on-campus program, you don't need to submit a new application to become an online student. If you didn't finish the application or you were admitted but never attended Arizona State University, your application will expire over time. This means you might need to submit a new application in these situations.",35,Can I transition from an on-campus program to ASU Online without a new application?,ASU Online
"Arizona State University Online offers classes six times a year, with two start dates each for the spring and fall semesters, and two additional starts over the summer. For specific dates, it is recommended to check the academic calendar.","For most programs, ASU Online offers six start dates each year. There are two starts during the spring semester, two during fall and two over the summer. Check the academic calendar for specific dates.",36,What is the schedule for class offerings throughout the year?,ASU Online
"You can start classes at ASU Online six times per year. There are two start dates during the spring semester, two during the fall, and two over the summer.","For most programs, ASU Online offers six start dates each year. There are two starts during the spring semester, two during fall and two over the summer. Check the academic calendar for specific dates.",36,How many times per year can I start classes at ASU Online?,ASU Online
"Yes, ASU Online has specific dates for the academic calendar. There are six start dates each year: two during the spring semester, two during the fall semester, and two over the summer. You can check the academic calendar for the specific dates.","For most programs, ASU Online offers six start dates each year. There are two starts during the spring semester, two during fall and two over the summer. Check the academic calendar for specific dates.",36,Are there specific dates I should know for the academic calendar?,ASU Online
"Classes are available for enrollment during the spring, fall, and summer semesters, with two start dates each during the spring and fall, and two start dates during the summer.","For most programs, ASU Online offers six start dates each year. There are two starts during the spring semester, two during fall and two over the summer. Check the academic calendar for specific dates.",36,During which semesters are classes available for enrollment?,ASU Online
"Yes, you can find details about start dates for various programs. ASU Online offers six start dates each year: two during the spring semester, two during the fall semester, and two over the summer. For specific dates, you should check the academic calendar.","For most programs, ASU Online offers six start dates each year. There are two starts during the spring semester, two during fall and two over the summer. Check the academic calendar for specific dates.",36,Can I find details about start dates for various programs?,ASU Online
"If your GPA doesn't meet the requirements for your chosen major at ASU Online, you have a couple of options. If you still meet the general admission requirements for Arizona State University, you can work with an academic advisor to explore your options for the degree you want to pursue. 

If you don't meet the general admission requirements, you can participate in the Earned Admission program. In this program, you'll take university courses offered on the Universal Learner platform. Upon achieving a cumulative GPA of 2.75 in the required number of classes, you'll be admitted into a degree program that meets general admission requirements for ASU Online.","You have a couple of options if you don't meet the GPA required by your major of choice. If you still meet general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options.   If you do not meet general admission requirements for ASU, you can participate in Earned Admission. In this program, you'll take university courses offered on our Universal Learner platform. Once you take the number of classes needed to earn a cumulative 2.75 GPA, you'll be admitted into a general admission requirement degree with ASU Online. From initial registration to admission into ASU, learn how Earned Admission works.",37,What options do I have if my GPA doesn't meet the requirements for my chosen major at ASU Online?,ASU Online
"Yes, you can still get into ASU Online if you meet the general admission requirements but not the major-specific GPA. You can work with an academic advisor to explore your options for the degree you want to pursue.","You have a couple of options if you don't meet the GPA required by your major of choice. If you still meet general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options.   If you do not meet general admission requirements for ASU, you can participate in Earned Admission. In this program, you'll take university courses offered on our Universal Learner platform. Once you take the number of classes needed to earn a cumulative 2.75 GPA, you'll be admitted into a general admission requirement degree with ASU Online. From initial registration to admission into ASU, learn how Earned Admission works.",37,Can I still get into ASU Online if I meet the general admission requirements but not the major-specific GPA?,ASU Online
"The Earned Admission program is a performance-based pathway that allows students who do not meet the GPA requirements for admission to Arizona State University (ASU) to gain entry by successfully completing university courses. Specifically, students can take 12 or 24 credit hours of first-year ASU courses through the Universal Learner platform. If a student achieves a cumulative GPA of 2.75 after completing the required number of classes, they will be admitted into a degree program that meets the general admission requirements for ASU Online.","You have a couple of options if you don't meet the GPA required by your major of choice. If you still meet general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options.   If you do not meet general admission requirements for ASU, you can participate in Earned Admission. In this program, you'll take university courses offered on our Universal Learner platform. Once you take the number of classes needed to earn a cumulative 2.75 GPA, you'll be admitted into a general admission requirement degree with ASU Online. From initial registration to admission into ASU, learn how Earned Admission works.",37,What is the Earned Admission program and how does it work for students with a low GPA?,ASU Online
"If you don't meet the specific GPA required for your desired major at ASU Online, you have a couple of options to explore for admission. First, if you still meet the general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options. If you do not meet the general admission requirements, you can consider participating in Earned Admission. This program allows you to take university courses through ASU's Universal Learner platform, and once you achieve a cumulative GPA of 2.75 after completing the necessary number of courses, you will be admitted into a degree program with ASU Online.","You have a couple of options if you don't meet the GPA required by your major of choice. If you still meet general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options.   If you do not meet general admission requirements for ASU, you can participate in Earned Admission. In this program, you'll take university courses offered on our Universal Learner platform. Once you take the number of classes needed to earn a cumulative 2.75 GPA, you'll be admitted into a general admission requirement degree with ASU Online. From initial registration to admission into ASU, learn how Earned Admission works.",37,How can I explore my options for admission if I don't meet the specific GPA for my degree?,ASU Online
"Yes, a cumulative GPA of 2.75 is sufficient for admission into ASU Online through the Earned Admission program. In this program, you can take university courses on the Universal Learner platform and, once you earn a cumulative 2.75 GPA by completing the required number of classes, you will be admitted into ASU Online.","You have a couple of options if you don't meet the GPA required by your major of choice. If you still meet general admission requirements for Arizona State University, you can work with an academic advisor for the degree you want to pursue to explore your options.   If you do not meet general admission requirements for ASU, you can participate in Earned Admission. In this program, you'll take university courses offered on our Universal Learner platform. Once you take the number of classes needed to earn a cumulative 2.75 GPA, you'll be admitted into a general admission requirement degree with ASU Online. From initial registration to admission into ASU, learn how Earned Admission works.",37,Is a cumulative GPA of 2.75 sufficient for admission into ASU Online through the Earned Admission program?,ASU Online
"To find out the estimated costs before applying to ASU Online, you can use the Arizona State University tuition calculator, which will help you estimate the potential costs of your degree. Additionally, you can contact a financial aid counselor at 855-278-5080 for further assistance.","If you're interested in getting an estimated cost before applying or enrolling, we encourage you to use the Arizona State University tuition calculator. The tuition calculator will estimate the potential costs of your degree. You may also get in touch with a financial aid counselor by calling 855-278-5080.",38,How can I find out the estimated costs before I apply to ASU online?,ASU Online
"Yes, you can get in touch with a financial aid advisor prior to enrollment. You can call a financial aid counselor at 855-278-5080 for assistance. Additionally, you can use the Arizona State University tuition calculator to get an estimated cost before applying or enrolling.","If you're interested in getting an estimated cost before applying or enrolling, we encourage you to use the Arizona State University tuition calculator. The tuition calculator will estimate the potential costs of your degree. You may also get in touch with a financial aid counselor by calling 855-278-5080.",38,Is there a way to get in touch with a financial aid advisor prior to enrollment?,ASU Online
